name,date,diameter_m,velocity_km_s,miss_distance_km,eccentricity,hazardous
(2011 BY18),2024-06-17,409.2983357621,29.9587782334,27313145.450294442,0.0,1
(2011 UC64),2024-06-17,15.6329154409,8.8134338814,51198389.04612042,0.0,0
(2019 ES),2024-06-17,49.2084832235,10.0611106387,17627975.429637846,0.0,0
(2020 PK6),2024-06-17,115.3559443307,11.9234443247,26793346.707277644,0.0,0
(2022 KE2),2024-06-17,277.9969164738,19.111212438,24387075.724414498,0.0,0
(2022 WW11),2024-06-17,25.1211767268,14.3621067158,7532636.607674633,0.0,0
(2023 FG),2024-06-17,18.8816515525,10.6190040323,46527938.51823199,0.0,0
(2023 LS),2024-06-17,6.1381850734,8.5666223892,27178815.374348987,0.0,0
(2023 UG),2024-06-17,28.8429700351,5.4984601718,28068110.040339787,0.0,0
(2024 KW1),2024-06-17,43.655601735,3.9788561896,7602089.857267414,0.0,0
(2024 LU1),2024-06-17,36.1443133586,7.1115277015,1850108.049445895,0.0,0
(2024 MD),2024-06-17,14.9293183439,5.7718793816,385737.748760112,0.0,0
(2024 MY),2024-06-17,171.4115092306,8.6436626332,53606532.545522355,0.0,0
(2024 NJ1),2024-06-17,66.9946278168,5.080505242,4136798.842592188,0.0,0
(2024 UW2),2024-06-17,61.3818507339,12.1911171932,59514400.50997018,0.0,0
533990 (2014 QX266),2024-06-23,195.9025002333,8.606439997,47329864.4377939,0.0,0
(2008 PE1),2024-06-23,89.9580388169,12.7362860094,36470416.72134352,0.0,0
(2008 TD),2024-06-23,49.435619262,10.4286852945,14911172.853376515,0.0,0
(2016 AK193),2024-06-23,228.0551997482,15.7233221419,60929399.08545901,0.0,0
(2017 TA6),2024-06-23,22.5964377109,5.5976151155,44005278.61229419,0.0,0
(2020 NR),2024-06-23,300.6353038309,18.0765506779,39400634.137927935,0.0,0
(2021 LM6),2024-06-23,56.4988982214,9.5995995792,44647828.541158654,0.0,0
(2021 WD3),2024-06-23,46.1360042888,5.6034862358,22903044.987417363,0.0,0
(2022 WG13),2024-06-23,143.2319744727,12.7016821,23631702.70226448,0.0,0
(2024 AC),2024-06-23,47.2106498806,5.2540788422,47306851.513215855,0.0,0
(2024 CC2),2024-06-23,82.8018383048,10.5663589886,55838976.18896882,0.0,0
(2024 KN1),2024-06-23,44.0595420444,4.581659971,5611297.188353137,0.0,0
(2024 LD4),2024-06-23,66.0754270632,5.4488615956,16585563.28959977,0.0,0
(2024 MO1),2024-06-23,120.23751136,21.4968256265,9917668.014070494,0.0,0
(2024 MP2),2024-06-23,66.6868154623,12.7570242622,4691633.885476172,0.0,0
(2024 NQ),2024-06-23,84.7305408852,6.4291263938,20273420.345501725,0.0,0
(2024 MS2),2024-06-23,38.7293295383,10.9044721556,2250044.191886855,0.0,0
(2024 OD2),2024-06-23,276.719636665,8.1813084809,71746507.17890817,0.0,0
(2024 TM7),2024-06-23,55.212826285,6.0629025045,51396458.271576986,0.0,0
(2025 AG1),2024-06-23,7.516920875,2.3134900708,15021442.505498393,0.0,0
(2002 MN),2024-06-22,108.1533506775,12.423762887,10067680.38984869,0.0,0
(2010 AO60),2024-06-22,265.4849941693,8.2969382281,31377203.88441698,0.0,0
(2013 SL20),2024-06-22,70.8010957001,9.4057722631,64195266.37068332,0.0,0
(2017 YX4),2024-06-22,110.1640715893,15.4924540214,42271358.3815063,0.0,0
(2019 AY4),2024-06-22,187.9489824394,26.8404331815,45236240.66140649,0.0,0
(2019 NA2),2024-06-22,405.5458660645,23.5633080414,25145057.85309561,0.0,1
(2022 QG),2024-06-22,112.7301224584,3.7501633194,72716756.49289288,0.0,0
(2022 SA11),2024-06-22,10.6669431075,14.3235243128,38570363.969776265,0.0,0
(2022 VV),2024-06-22,108.6525638621,9.7373940329,40718008.6739645,0.0,0
(2024 LJ),2024-06-22,112.2121745938,18.4956203553,3388563.015141576,0.0,0
(2024 MT),2024-06-22,65.7718380526,9.5051935919,3599439.763042456,0.0,0
(2024 RY19),2024-06-22,43.0566244241,2.4751690508,8358809.843679123,0.0,0
510160 (2010 XO56),2024-06-21,529.7122040557,19.8363052662,37210992.00090632,0.0,0
525356 (2005 BG14),2024-06-21,1061.7932955836,29.8544335099,28468822.56580647,0.0,1
(2013 ND15),2024-06-21,89.9580388169,17.4344911455,12062348.256947234,0.0,0
(2013 TQ5),2024-06-21,631.0154296359,9.4237947312,40586862.72884285,0.0,0
(2018 VB10),2024-06-21,41.1187571041,7.6157181669,34862201.84538134,0.0,0
(2020 KK4),2024-06-21,32.6617897446,18.6185836226,57663290.424071446,0.0,0
(2021 FO1),2024-06-21,7.5516174053,5.9431198084,8177652.133833508,0.0,0
(2021 MR1),2024-06-21,452.9392730968,35.4713649691,31882283.319009803,0.0,0
(2022 AO2),2024-06-21,86.3057992509,20.1841133057,52326875.26774103,0.0,0
(2024 LZ),2024-06-21,261.8424034921,14.3011713576,51067324.03344643,0.0,0
(2024 LO2),2024-06-21,46.9937366478,9.1465291754,5432199.216780617,0.0,0
(2024 LG5),2024-06-21,28.1864238812,7.5439132139,2340123.651720135,0.0,0
(2024 ML),2024-06-21,123.6061213242,8.2964990653,32610212.791425765,0.0,0
(2024 XL4),2024-06-21,25.9441817907,4.1853826038,10869352.741020959,0.0,0
302523 (2002 KH3),2024-06-20,1905.6361323292,11.1893807678,28247944.57198504,0.0,0
469896 (2005 WC1),2024-06-20,438.5710683707,27.930029669,64495127.17793398,0.0,1
(2010 XB24),2024-06-20,266.7104172244,10.6906535538,13155281.961330656,0.0,1
(2016 TQ56),2024-06-20,96.3917752536,9.9419822512,15917138.344668195,0.0,0
(2018 HU),2024-06-20,43.0566244241,17.2455034164,48742683.312477686,0.0,0
(2021 LJ9),2024-06-20,99.0923159661,10.2608550383,20197692.362849664,0.0,0
(2021 MM1),2024-06-20,311.9176705226,2.7094123205,58688506.03463665,0.0,0
(2022 WA),2024-06-20,26.0639346928,19.4121854114,20248651.471045185,0.0,0
(2024 KH),2024-06-20,68.8715692826,3.8733962052,17089546.725317616,0.0,0
(2024 LO3),2024-06-20,36.9862225707,8.0457145923,718940.944236158,0.0,0
(2024 MU1),2024-06-20,112.2121745938,11.5240392848,21428190.50896709,0.0,0
(2024 VJ2),2024-06-20,26.7941496575,10.3601522865,59293346.70873192,0.0,0
456946 (2008 AF32),2024-06-29,325.1172245215,14.6390878318,36254489.29503506,0.0,0
(2007 GC),2024-06-29,289.7610313582,9.2778443126,36130884.20454543,0.0,0
(2008 CL20),2024-06-29,51.7654482198,18.2095164374,73662407.05511881,0.0,0
(2014 TV),2024-06-29,78.3501764334,9.553820721,69823404.50933214,0.0,0
(2015 XR169),2024-06-29,10.8153350678,7.1852585114,61461312.71278202,0.0,0
(2017 FZ2),2024-06-29,28.4472296503,9.5147151369,41122424.943496644,0.0,0
(2019 RB2),2024-06-29,17.1411509231,19.0272574779,62258043.11327863,0.0,0
(2019 UQ4),2024-06-29,14.9293183439,15.3822209191,65969070.15656234,0.0,0
(2019 WP4),2024-06-29,77.9901900722,15.9711937324,58502316.16659976,0.0,0
(2021 JJ2),2024-06-29,44.8786700881,14.8705233979,47017208.50976236,0.0,0
(2021 PV),2024-06-29,66.6868154623,10.5604555891,70051435.6599457,0.0,0
(2022 HD1),2024-06-29,105.6914798531,7.170717109,6306146.547529394,0.0,0
(2024 MK),2024-06-29,234.4444622136,9.36776107,295419.919680774,0.0,0
(2024 MX),2024-06-29,143.2319744727,12.775879103,26692706.176374696,0.0,0
441987 (2010 NY65),2024-06-28,317.7166529762,15.5850513497,17866663.99234936,0.0,1
469445 (2002 LT24),2024-06-28,221.8400624229,9.0319236986,8302539.876460518,0.0,0
(2005 MR5),2024-06-28,532.1572444975,16.4514972923,50817424.112684146,0.0,0
(2010 XN),2024-06-28,87.1043769791,11.3232639257,5411926.850382029,0.0,0
(2018 QQ),2024-06-28,45.502994579,5.0460908543,17220328.90825858,0.0,0
(2019 NJ),2024-06-28,112.7301224584,10.0686343741,5744425.783965476,0.0,0
(2020 RM),2024-06-28,22.5964377109,5.5922539258,33652817.22456594,0.0,0
(2020 XJ4),2024-06-28,68.2401509401,5.8235942802,56470205.86749295,0.0,0
(2022 BU4),2024-06-28,21.5794304844,13.2378876159,66044475.69596541,0.0,0
(2022 MM1),2024-06-28,64.8694146035,10.9151586981,2975311.390688721,0.0,0
(2023 NT),2024-06-28,95.9488952756,23.5767154923,67574252.87817685,0.0,0
(2024 MW),2024-06-28,8.3953726617,13.5890168213,92775.407927911,0.0,0
(2024 MS1),2024-06-28,38.7293295383,15.7822249294,912641.881969154,0.0,0
(2024 MW1),2024-06-28,86.70416872,9.3938220343,7986873.216496287,0.0,0
(2024 MY1),2024-06-28,51.0551996437,7.8397908714,9524471.869024301,0.0,0
(2024 NQ1),2024-06-28,127.6556316195,14.1042703094,8785380.211377438,0.0,0
(2024 SS3),2024-06-28,92.9051906281,5.5626449982,35664013.38241186,0.0,0
(2010 XA11),2024-06-30,35.8129403019,15.7836160159,64569277.68096647,0.0,0
(2012 PG6),2024-06-30,529.7122040557,30.4683121152,62330398.1127558,0.0,0
(2014 DH),2024-06-30,28.4472296503,8.6936098534,10942265.306719407,0.0,0
(2016 VS),2024-06-30,19.6806745089,6.292975997,32803436.82610899,0.0,0
(2017 MB3),2024-06-30,50.3546960434,6.4627356821,1920223.494010231,0.0,0
(2017 YD2),2024-06-30,10.8153350678,12.2525197255,58319063.29370543,0.0,0
(2018 VB7),2024-06-30,56.7596852866,13.8357115202,63295287.484656274,0.0,0
(2020 DA4),2024-06-30,45.2939273097,19.7254682357,54241398.48451278,0.0,0
(2020 HX2),2024-06-30,224.9261651032,7.6693145282,40935808.99080642,0.0,0
(2020 VW),2024-06-30,12.6485277754,16.9146996637,69182625.99876592,0.0,0
(2021 EB),2024-06-30,70.4757942143,8.6649834713,36493883.3613015,0.0,0
(2021 FK2),2024-06-30,15.4184237999,4.9579611915,54677723.904916994,0.0,0
(2021 JT1),2024-06-30,44.2629116503,3.9783570286,46065979.368165195,0.0,0
(2023 LE),2024-06-30,5.7814926622,15.1918192315,67242191.6978806,0.0,0
(2023 RW3),2024-06-30,28.1864238812,3.6580944005,29569550.528653912,0.0,0
(2023 TB7),2024-06-30,46.1360042888,3.5549448567,27259447.623973258,0.0,0
(2024 JJ25),2024-06-30,193.214617164,9.3534653038,4013054.910319411,0.0,0
(2024 MR1),2024-06-30,156.3291544087,6.6908595087,30884825.87745906,0.0,0
(2024 MF2),2024-06-30,107.6564311691,5.4042442221,28942689.242571868,0.0,0
(2024 NF1),2024-06-30,75.1692087496,13.7044645715,10645585.503697067,0.0,0
(2025 PN7),2024-06-30,31.7716652976,1.921288083,9785854.533333326,0.0,0
415029 (2011 UL21),2024-06-27,3872.9329538325,25.8822253753,6641211.608175886,0.0,1
(2008 AF3),2024-06-27,35.8129403019,6.2154511524,56258731.3863427,0.0,0
(2010 LA64),2024-06-27,125.3256537574,10.2467963177,66620976.38501022,0.0,0
(2010 YH),2024-06-27,575.4929116288,29.0504525101,66737537.24091687,0.0,0
(2011 DW),2024-06-27,171.4115092306,15.6498939398,73884061.59652363,0.0,0
(2017 MG3),2024-06-27,285.7853609639,10.6822162819,40844774.88712552,0.0,0
(2017 MJ7),2024-06-27,236.6137501138,20.3069030081,42464111.078180514,0.0,0
(2018 VZ6),2024-06-27,40.1827799216,24.0113050868,72192270.53445345,0.0,0
(2019 JJ),2024-06-27,14.9293183439,9.0142156645,69602520.75599271,0.0,0
(2019 WW),2024-06-27,72.7846803049,8.2627055463,12947919.132757993,0.0,0
(2021 EF3),2024-06-27,8.0545258335,6.7448827895,67680211.53855936,0.0,0
(2023 DH1),2024-06-27,26.917825833,7.9659652667,9087491.80834097,0.0,0
(2024 KT),2024-06-27,120.792502496,8.1296576578,17867712.03014722,0.0,0
(2024 KZ1),2024-06-27,81.6657544926,4.8343532426,17350892.109837435,0.0,0
(2024 LR),2024-06-27,131.2320698525,6.1769409051,12909113.16104404,0.0,0
(2024 LC4),2024-06-27,143.2319744727,16.2641544996,9084377.001170127,0.0,0
(2024 ME2),2024-06-27,102.3387195373,20.4418877912,3812458.498125357,0.0,0
(2024 NA),2024-06-27,63.1015429636,10.8005163199,1640905.107233084,0.0,0
(2024 NW1),2024-06-27,32.2136531891,6.1109238702,9886132.483878754,0.0,0
(2024 ND3),2024-06-27,103.2856480504,4.6796856742,33504828.42925566,0.0,0
(1998 LE),2024-06-26,487.5733713755,13.9436719944,48412550.747921474,0.0,0
(2017 MS8),2024-06-26,124.1766612574,22.4120325586,67308142.86133668,0.0,0
(2021 VK3),2024-06-26,4.8088361393,8.3093018496,45937915.00452746,0.0,0
(2022 BF),2024-06-26,22.3892723248,26.0509055332,71053790.9806396,0.0,0
(2020 AQ24),2024-06-26,59.9846292283,20.2495302934,66480306.75524841,0.0,0
(2023 HM),2024-06-26,16.219593992,17.0202527292,14344117.489607545,0.0,0
(2024 LS2),2024-06-26,281.8642388124,14.7731407966,16453080.852067323,0.0,0
(2024 NY),2024-06-26,208.9488468882,10.6554276673,59779729.55113001,0.0,0
(2024 NA1),2024-06-26,645.7136671674,23.7330072508,48859827.076484784,0.0,0
313552 (2003 BX33),2024-06-25,383.7425691085,12.4841994772,16991491.514884435,0.0,0
382825 (2003 XB22),2024-06-25,820.4270648822,16.3007077806,39114811.60975786,0.0,1
385843 (2006 JY25),2024-06-25,459.2402860401,16.5952845527,12940128.853597317,0.0,0
(2011 VH5),2024-06-25,303.4170480479,25.4338643786,73232534.23964131,0.0,0
(2012 PO28),2024-06-25,221.8400624229,0.9883333622,57644729.4124263,0.0,0
(2020 YC4),2024-06-25,66.0754270632,12.5862967669,70960507.49346581,0.0,0
(2023 UY),2024-06-25,6.0539660169,10.2875879532,46524295.30146473,0.0,0
(2024 EV1),2024-06-25,183.6707412805,7.2103006742,13064523.192529492,0.0,0
(2024 JX12),2024-06-25,188.8165155254,12.3474823357,8163355.678748875,0.0,0
(2024 KJ),2024-06-25,42.2707524617,4.5125916865,5257996.925262569,0.0,0
(2024 LY),2024-06-25,284.4722965033,11.0011712025,17784985.589860395,0.0,0
(2024 LO5),2024-06-25,32.8125497162,7.9342188416,1959812.206659385,0.0,0
(2024 MV),2024-06-25,25.7063241024,7.3918468791,466302.99349841,0.0,0
(2002 UK11),2024-06-24,248.908643942,28.4003757009,53654573.56774608,0.0,1
(2014 MA6),2024-06-24,78.7118244161,9.8852119789,29231467.33098017,0.0,0
(2017 BU93),2024-06-24,138.0511341077,16.5588477032,52420094.427830726,0.0,0
(2017 QS35),2024-06-24,380.2243960879,7.8091969402,54806912.242231406,0.0,0
(2019 UD),2024-06-24,24.3242791478,3.7044039476,27744115.880303923,0.0,0
(2020 JP3),2024-06-24,71.4562101727,1.9065572334,33735473.05465812,0.0,0
612509 (2002 UK11),2024-06-24,248.908643942,28.4003765731,53654576.85889922,0.0,1
(2024 KF2),2024-06-24,248.908643942,18.6112132217,46750365.82239407,0.0,0
(2024 LP5),2024-06-24,173.7960808552,5.5979677418,33306632.359765116,0.0,0
(2024 MU),2024-06-24,36.8162863142,6.0101346104,7146134.787793496,0.0,0
(2024 MD1),2024-06-24,40.3682552065,7.2342056536,1862851.035369087,0.0,0
(2024 MQ1),2024-06-24,130.0289270043,13.548666374,28636962.34380362,0.0,0
(2011 CD22),2024-07-07,197.7151637501,16.4041530519,57526831.6751544,0.0,0
(2011 YJ28),2024-07-07,323.623446563,14.1393435904,18044829.415679663,0.0,1
(2013 GN3),2024-07-07,113.2504610618,6.7271278514,64161731.898792855,0.0,0
(2016 JY5),2024-07-07,22.5964377109,5.6307661815,42265742.911300324,0.0,0
(2016 SK2),2024-07-07,51.7654482198,10.0945588522,45296272.4316239,0.0,0
(2017 FS91),2024-07-07,32.6617897446,12.0235164228,23464166.043040022,0.0,0
(2017 MK),2024-07-07,51.7654482198,18.1036209668,48254245.89293301,0.0,0
(2017 ND),2024-07-07,68.2401509401,7.3383824676,10135492.266571619,0.0,0
(2019 KD),2024-07-07,119.6850701766,17.7100984039,67080896.80034487,0.0,0
(2019 WS4),2024-07-07,74.8238376074,7.3899358591,60680570.47992315,0.0,0
(2020 BJ8),2024-07-07,88.3161195666,19.5493405116,50563432.95945353,0.0,0
(2022 CC1),2024-07-07,22.3892723248,13.4449219684,63104267.38563304,0.0,0
(2022 WW2),2024-07-07,45.713026859,15.1186359995,60474034.67325521,0.0,0
(2024 CK5),2024-07-07,18.7948982439,4.9738204637,67266937.07051176,0.0,0
(2025 TO),2024-07-07,14.6163851626,5.037423451,24706895.40076737,0.0,0
207398 (2006 AS2),2024-07-02,503.5469604336,18.1079745798,8358867.30422099,0.0,1
(2018 TY5),2024-07-02,211.8556148964,17.9248091867,48408022.15112041,0.0,0
(2020 SG3),2024-07-02,56.7596852866,8.1164737219,74731470.63912909,0.0,0
(2022 DX4),2024-07-02,65.1688382168,4.7004123278,31191754.869911693,0.0,0
(2022 BY39),2024-07-02,6.1381850734,2.9732419197,5070330.541208568,0.0,0
(2023 HC3),2024-07-02,96.8366994728,5.650932097,24298224.926847313,0.0,0
(2023 WG1),2024-07-02,27.1668934089,10.7312603894,49217264.93242361,0.0,0
(2024 DE1),2024-07-02,68.2401509401,6.8929294506,49945522.293451026,0.0,0
(2024 LH),2024-07-02,54.4552779086,4.3318350791,1676430.502376446,0.0,0
(2024 NB),2024-07-02,46.5628954805,12.7284934808,1812576.26262988,0.0,0
(2024 NC),2024-07-02,61.0998267476,5.5126202353,5210423.919975136,0.0,0
(2024 NT1),2024-07-02,61.3818507339,7.7398945387,14064450.225637771,0.0,0
(2024 NT2),2024-07-02,39.0876876124,6.5156054303,7998524.452124006,0.0,0
(2024 NY2),2024-07-02,73.4581486599,7.2696608903,7083536.082684541,0.0,0
(2024 RD16),2024-07-02,225.9643771094,10.2945272001,43861605.341538735,0.0,0
163026 (2001 XR30),2024-07-01,337.3183589129,24.7882710189,73425568.68894388,0.0,1
(2002 MR3),2024-07-01,245.4934893163,21.3647262088,11881871.66620373,0.0,1
(2006 TL),2024-07-01,98.6370281305,19.0869330937,46743093.94473231,0.0,0
(2009 WN8),2024-07-01,54.2050786336,18.8084536429,72427360.01176935,0.0,0
(2018 HO),2024-07-01,26.3051013113,2.2364046691,44550291.3731895,0.0,0
(2018 JH1),2024-07-01,51.7654482198,10.6437363416,29076414.988001887,0.0,0
(2018 MY6),2024-07-01,314.8038091933,24.7551573081,37664580.222639814,0.0,1
(2023 LG2),2024-07-01,42.2707524617,10.2481477607,41996490.03768869,0.0,0
(2023 TX6),2024-07-01,8.7506432516,10.5696128843,47581323.94627052,0.0,0
(2024 ES2),2024-07-01,31.1917670523,9.664065535,64093480.907442115,0.0,0
(2024 KR1),2024-07-01,111.1834071935,5.6190649006,26781167.839962434,0.0,0
(2024 LJ2),2024-07-01,138.0511341077,10.3865846889,7588832.389309505,0.0,0
(2006 QQ23),2024-07-06,679.2661592667,10.6555934639,27041628.816834603,0.0,1
(2012 CA55),2024-07-06,254.706471064,18.7301887898,52612292.99903467,0.0,1
(2013 LC7),2024-07-06,798.0681496756,23.5164210499,61682965.36925367,0.0,0
(2017 SM17),2024-07-06,113.2504610618,25.5141645816,56927806.229300916,0.0,0
(2021 CT1),2024-07-06,51.0551996437,6.2862193445,14996834.119636789,0.0,0
(2021 CP6),2024-07-06,156.3291544087,20.0227017562,59630030.897044994,0.0,0
(2021 GP6),2024-07-06,23.6613750114,20.8108013302,60227232.430707656,0.0,0
(2021 KH3),2024-07-06,328.1254971615,7.734116155,19712465.612790927,0.0,0
(2022 JL1),2024-07-06,29.3792008837,9.2138432838,61915335.77064425,0.0,0
(2022 OF),2024-07-06,32.5117224521,17.0951680919,58015674.69940401,0.0,0
(2022 PK1),2024-07-06,54.4552779086,9.6174900388,57280206.22736961,0.0,0
(2023 TT19),2024-07-06,137.4168467624,16.2991778333,72841024.75074022,0.0,0
(2023 UP2),2024-07-06,27.2922900914,8.1783270048,63548755.38941699,0.0,0
(2024 CU6),2024-07-06,32.8125497162,2.9747696818,21494533.229888108,0.0,0
(2024 DV),2024-07-06,33.422580561,5.5792649189,37444226.0308004,0.0,0
(2024 LC3),2024-07-06,162.1959399198,10.3865826517,18345398.763322003,0.0,0
(2024 NM1),2024-07-06,29.109850751,17.9497314523,682213.171172458,0.0,0
(2024 NK2),2024-07-06,105.6914798531,2.5407903922,38256299.32348229,0.0,0
(2024 UQ3),2024-07-06,7.5516174053,3.722211121,40251392.87131992,0.0,0
523808 (2007 ML24),2024-07-05,801.7518648824,17.9047434496,13520019.714612287,0.0,1
(2002 MT1),2024-07-05,328.1254971615,6.670666663,47993435.47039632,0.0,0
(2014 SP142),2024-07-05,254.706471064,7.7183170109,31383855.85842504,0.0,1
(2018 BJ3),2024-07-05,138.0511341077,6.5403451053,27411231.492848635,0.0,0
(2021 AW4),2024-07-05,120.23751136,19.155864461,50774236.49415683,0.0,0
(2022 QQ),2024-07-05,42.6618789186,15.8143725977,32507205.00886815,0.0,0
(2023 XC14),2024-07-05,108.6525638621,8.0876769909,55017974.32693343,0.0,0
(2024 JV8),2024-07-05,33.7940294941,1.2712519384,486520.951151679,0.0,0
(2024 NX1),2024-07-05,77.9901900722,2.6245874983,23845558.54214854,0.0,0
175921 (2000 DM1),2024-07-04,1288.3681463596,15.779582903,61086728.8764906,0.0,0
(2013 TE135),2024-07-04,599.846292283,22.9049087877,67523650.36642404,0.0,1
(2014 GK1),2024-07-04,648.694146035,6.9280509823,14206465.069366192,0.0,0
(2015 XQ1),2024-07-04,124.1766612574,15.9912013436,32725416.016742583,0.0,0
(2016 TQ18),2024-07-04,32.6617897446,22.9403894518,70745529.66955675,0.0,0
(2018 EO4),2024-07-04,119.6850701766,14.1393444011,69433137.16146523,0.0,0
(2018 PY7),2024-07-04,25.9441817907,8.5151524105,18783007.494094223,0.0,0
(2019 NG2),2024-07-04,90.3732662579,30.8895666165,73128991.65965824,0.0,0
(2019 QZ),2024-07-04,37.5007521798,3.7345711659,57482068.581618965,0.0,0
(2020 JB1),2024-07-04,31.1917670523,9.0663144539,74074278.4297839,0.0,0
(2021 LD2),2024-07-04,238.8031101878,16.750295628,15689695.9514318,0.0,0
(2021 UW2),2024-07-04,18.8816515525,5.9680547098,66217835.5869177,0.0,0
(2022 YU3),2024-07-04,39.9981568182,14.1893965697,32482694.40017438,0.0,0
(2024 KQ1),2024-07-04,85.5145429273,6.8776059523,5701355.420248664,0.0,0
(2024 ND),2024-07-04,127.0691072695,12.7403671138,20052280.914442677,0.0,0
(2024 NL2),2024-07-04,242.1251923687,25.4238869845,42362260.76426267,0.0,0
(2024 NQ2),2024-07-04,136.1570015386,6.6010574505,35902124.06351135,0.0,0
(2025 NL),2024-07-04,17.866520367,6.6823480541,21530886.94843766,0.0,0
337345 (2001 KO20),2024-07-03,436.5560173498,7.6245459087,55356447.107380226,0.0,0
(2017 YZ1),2024-07-03,487.5733713755,15.207666736,10670426.499286734,0.0,1
(2020 HH5),2024-07-03,855.1454292727,24.0377787918,68616790.63554637,0.0,0
585310 (2017 YZ1),2024-07-03,508.2062230927,15.2076597849,10670372.045662053,0.0,1
(2022 GQ2),2024-07-03,40.7417780731,6.7640409612,55259460.98316521,0.0,0
(2022 YJ2),2024-07-03,221.8400624229,11.5953583468,37704751.76859049,0.0,0
(2023 VS4),2024-07-03,11.4298354676,15.7352738854,64065481.152827404,0.0,0
(2023 XW5),2024-07-03,10.8652563862,5.8696580409,29488828.11639339,0.0,0
(2024 KJ7),2024-07-03,248.908643942,3.2864232663,53458136.97864376,0.0,0
(2024 NE),2024-07-03,99.0923159661,15.6106618702,5184742.393793088,0.0,0
(2024 NH3),2024-07-03,157.0507369998,11.6833125686,7126624.757180641,0.0,0
(2025 NV1),2024-07-03,241.0127281611,10.4732949704,29019171.677201916,0.0,0
(2011 GG60),2024-07-09,219.8062205057,13.2425635399,58889237.99746071,0.0,0
